latitude,longitude,lith_combo,material_grp,env_group
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,clastic,carbonate,marine
50.616669,-114.98333,clastic,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.616669,-114.98333,carbonate_clastic,carbonate,marine
50.616669,-114.98333,carbonate_clastic,carbonate,marine
50.616669,-114.98333,carbonate_clastic,carbonate,marine
50.616669,-114.98333,carbonate_clastic,carbonate,marine
50.616669,-114.98333,carbonate,carbonate,marine
50.189499,-113.008003,clastic,phosphate,terrestrial
51.819099,-112.981903,clastic,phosphate,fluvial
51.906399,-112.9701,other,phosphate,terrestrial
51.746399,-112.958298,other,phosphate,terrestrial
52.549999,-117.550003,carbonate,carbonate,marine
51.819099,-112.981903,clastic,phosphate,terrestrial
51.746399,-112.958298,other,phosphate,terrestrial
51.746399,-112.958298,clastic,phosphate,terrestrial
51.819099,-112.981903,clastic,phosphate,terrestrial
50.823826,-111.604233,clastic,carbonate,fluvial
50.823826,-111.604233,clastic,phosphate,fluvial
51.5,-116.199997,clastic_carbonate,carbonate,marine
51.5,-116.199997,clastic_carbonate,carbonate,marine
51.5,-116.199997,clastic_carbonate,carbonate,marine
51.5,-116.199997,clastic_carbonate,carbonate,marine
51.5,-116.199997,clastic_carbonate,carbonate,marine
51.5,-116.199997,clastic_carbonate,carbonate,marine
51.5,-116.199997,clastic_carbonate,carbonate,marine
49.592899,-113.976097,clastic,phosphate,terrestrial
50.727234,-111.524582,clastic,phosphate,fluvial
50.742241,-111.507179,clastic,phosphate,fluvial
50.742241,-111.507179,clastic,phosphate,fluvial
50.727234,-111.524582,clastic,phosphate,fluvial
50.727234,-111.524582,clastic,phosphate,fluvial
50.727234,-111.524582,clastic,phosphate,fluvial
50.741699,-111.516602,clastic,phosphate,fluvial
50.769199,-111.519699,clastic,phosphate,fluvial
50.772099,-111.527802,clastic,phosphate,fluvial
50.763401,-111.435402,clastic,phosphate,fluvial
50.763302,-111.4254,clastic,phosphate,fluvial
50.826698,-111.596199,clastic,phosphate,fluvial
50.743,-111.5187,clastic,phosphate,fluvial
50.751499,-111.409302,clastic,phosphate,fluvial
50.763401,-111.435402,clastic,phosphate,fluvial
50.763401,-111.435402,clastic,phosphate,fluvial
50.763401,-111.435402,clastic,phosphate,fluvial
50.7612,-111.490303,clastic,phosphate,fluvial
50.751598,-111.404099,clastic,phosphate,fluvial
50.755501,-111.489403,clastic,phosphate,fluvial
50.794701,-111.575401,clastic,phosphate,fluvial
50.753601,-111.473801,clastic,phosphate,fluvial
50.754002,-111.471397,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.233334,-114.699997,clastic,phosphate,fluvial
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.083332,-118.058334,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.058334,-118.125,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
53.075001,-118.099998,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
52.083332,-116.433334,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
53.033333,-118.083336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
52.983334,-117.333336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.799999,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.683334,-115.833336,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.599998,-115.76667,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.416668,-115.75,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.25,-115.466667,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.150002,-115.550003,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.433334,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.083332,-115.166664,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.049999,-115.23333,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
51.041668,-115.216667,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
50.908333,-114.849998,carbonate,carbonate,marine
51.610523,-112.875389,clastic,phosphate,terrestrial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.752384,-111.511536,clastic,phosphate,fluvial
50.82914,-111.321968,clastic,phosphate,fluvial
50.82914,-111.321968,clastic,phosphate,fluvial
50.82914,-111.321968,clastic,phosphate,fluvial
50.82914,-111.321968,clastic,phosphate,fluvial
50.82914,-111.321968,clastic,phosphate,fluvial
50.82914,-111.321968,clastic,phosphate,fluvial
50.750423,-111.506981,clastic,phosphate,fluvial
50.750423,-111.506981,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.75544,-111.531418,clastic,phosphate,fluvial
50.765007,-111.523872,clastic,phosphate,fluvial
50.765007,-111.523872,clastic,phosphate,fluvial
50.765007,-111.523872,clastic,phosphate,fluvial
50.765007,-111.523872,clastic,phosphate,fluvial
50.765007,-111.523872,clastic,phosphate,fluvial
50.765007,-111.523872,clastic,phosphate,fluvial
50.750069,-111.463036,clastic,phosphate,fluvial
50.750069,-111.463036,clastic,phosphate,fluvial
50.750278,-111.474724,clastic,phosphate,fluvial
50.750278,-111.474724,clastic,phosphate,fluvial
50.750278,-111.474724,clastic,phosphate,fluvial
50.750278,-111.474724,clastic,phosphate,fluvial
50.750278,-111.474724,clastic,phosphate,fluvial
50.750278,-111.474724,clastic,phosphate,fluvial
50.747658,-111.502129,clastic,phosphate,fluvial
50.747658,-111.502129,clastic,phosphate,fluvial
50.747658,-111.502129,clastic,phosphate,fluvial
50.747658,-111.502129,clastic,phosphate,fluvial
50.747658,-111.502129,clastic,phosphate,fluvial
50.747658,-111.502129,clastic,phosphate,fluvial
50.748341,-111.510078,clastic,phosphate,fluvial
50.748341,-111.510078,clastic,phosphate,fluvial
50.748341,-111.510078,clastic,phosphate,fluvial
50.748341,-111.510078,clastic,phosphate,fluvial
50.748341,-111.510078,clastic,phosphate,fluvial
50.748341,-111.510078,clastic,phosphate,fluvial
50.749004,-111.458488,clastic,phosphate,fluvial
50.749004,-111.458488,clastic,phosphate,fluvial
50.749004,-111.458488,clastic,phosphate,fluvial
50.749004,-111.458488,clastic,phosphate,fluvial
50.749939,-111.514915,clastic,phosphate,fluvial
50.749939,-111.514915,clastic,phosphate,fluvial
50.749939,-111.514915,clastic,phosphate,fluvial
50.749939,-111.514915,clastic,phosphate,fluvial
50.749939,-111.514915,clastic,phosphate,fluvial
50.749939,-111.514915,clastic,phosphate,fluvial
50.736988,-111.494652,clastic,phosphate,fluvial
50.736988,-111.494652,clastic,phosphate,fluvial
50.736988,-111.494652,clastic,phosphate,fluvial
50.736988,-111.494652,clastic,phosphate,fluvial
50.754803,-111.39872,clastic,phosphate,fluvial
50.754803,-111.39872,clastic,phosphate,fluvial
50.754803,-111.39872,clastic,phosphate,fluvial
50.812054,-111.577621,clastic,phosphate,fluvial
50.812054,-111.577621,clastic,phosphate,fluvial
50.812054,-111.577621,clastic,phosphate,fluvial
50.812054,-111.577621,clastic,phosphate,fluvial
50.809345,-111.63166,clastic,phosphate,fluvial
50.809345,-111.63166,clastic,phosphate,fluvial
50.809345,-111.63166,clastic,phosphate,fluvial
50.809345,-111.63166,clastic,phosphate,fluvial
50.809345,-111.63166,clastic,phosphate,fluvial
50.809345,-111.63166,clastic,phosphate,fluvial
50.781303,-111.325546,clastic,phosphate,fluvial
50.781303,-111.325546,clastic,phosphate,fluvial
50.781303,-111.325546,clastic,phosphate,fluvial
50.781303,-111.325546,clastic,phosphate,fluvial
50.781303,-111.325546,clastic,phosphate,fluvial
50.781303,-111.325546,clastic,phosphate,fluvial
50.791401,-111.624329,clastic,phosphate,fluvial
50.791401,-111.624329,clastic,phosphate,fluvial
50.791401,-111.624329,clastic,phosphate,fluvial
50.737179,-111.491814,clastic,phosphate,fluvial
50.737179,-111.491814,clastic,phosphate,fluvial
50.737179,-111.491814,clastic,phosphate,fluvial
50.737179,-111.491814,clastic,phosphate,fluvial
